timestamp,accx,accy,accz
11:20:32.728,0.03,-0.363,0.956
11:20:32.923,0.085,-0.388,0.977
11:20:33.119,0.059,-0.319,0.916
11:20:33.313,0.118,-0.363,0.965
11:20:33.508,0.081,-0.368,0.939
11:20:33.703,0.066,-0.356,0.935
11:20:33.897,0.074,-0.318,0.96
11:20:34.141,0.067,-0.426,0.956
11:20:34.288,0.113,-0.333,0.929
11:20:34.533,0.11,-0.354,0.947
11:20:34.678,0.134,-0.295,0.925
11:20:34.874,0.126,-0.328,0.926
11:20:35.067,0.026,-0.297,1.001
11:20:35.263,0.144,-0.312,0.913
11:20:35.458,0.069,-0.253,0.931
11:20:35.653,0.045,-0.355,1.019
11:20:35.848,0.04,-0.303,0.954
11:20:36.043,0.092,-0.239,0.94
11:20:36.238,0.064,-0.381,1.0
11:20:36.432,-0.016,-0.372,0.997
11:20:36.627,0.0,-0.379,0.971
11:20:36.872,0.1,-0.242,0.938
11:20:37.070,0.128,-0.215,0.926
11:20:37.262,0.062,-0.31,1.055
11:20:37.456,0.062,-0.323,0.97
11:20:37.652,0.038,-0.356,1.003
11:20:37.895,0.042,-0.283,0.945
11:20:38.041,0.211,-0.208,0.787
11:20:38.236,-0.106,-0.194,1.014
11:20:38.431,0.094,-0.522,0.962
11:20:38.626,0.036,-0.389,0.941
11:20:38.823,0.146,-0.316,1.01
11:20:39.017,0.126,-0.256,0.94
11:20:39.212,0.124,-0.255,0.989
11:20:39.406,0.045,-0.242,0.969
11:20:39.602,0.141,-0.281,0.916
11:20:39.796,0.116,-0.232,0.948
11:20:39.992,0.133,-0.271,0.967
11:20:40.186,0.171,-0.247,0.957
11:20:40.381,0.131,-0.26,0.975
11:20:40.576,0.137,-0.257,0.958
11:20:40.772,0.134,-0.228,0.954
11:20:40.966,0.116,-0.25,0.974
11:20:41.211,0.126,-0.243,0.958
11:20:41.407,0.117,-0.237,0.987
11:20:41.600,0.102,-0.232,0.991
11:20:41.795,0.112,-0.239,0.965
11:20:41.989,0.117,-0.219,0.974
11:20:42.185,0.126,-0.241,0.966
11:20:42.380,0.104,-0.248,0.971
11:20:42.576,0.127,-0.238,0.968
11:20:42.771,0.116,-0.242,0.969
11:20:42.966,0.105,-0.241,0.972
11:20:43.161,0.194,-0.233,0.93
11:20:43.356,0.093,-0.247,0.989
11:20:43.551,0.099,-0.252,0.971
11:20:43.746,0.092,-0.254,0.968
11:20:43.941,0.089,-0.236,0.97
11:20:44.136,0.098,-0.261,0.962
11:20:44.331,0.069,-0.237,0.978
11:20:44.526,0.086,-0.25,0.965
11:20:44.721,0.084,-0.253,0.972
11:20:44.916,0.088,-0.241,0.975
11:20:45.111,0.081,-0.253,0.982
11:20:45.305,0.069,-0.245,0.976
11:20:45.549,0.081,-0.25,0.983
11:20:45.744,0.092,-0.25,0.969
11:20:45.938,0.092,-0.237,0.976
11:20:46.133,0.077,-0.256,0.97
11:20:46.328,0.079,-0.244,0.977
11:20:46.590,0.082,-0.236,0.969
11:20:46.719,0.083,-0.247,0.97
11:20:46.914,0.09,-0.246,0.982
11:20:47.110,0.076,-0.244,0.971
11:20:47.305,0.087,-0.25,0.952
11:20:47.500,0.072,-0.253,0.969
11:20:47.694,0.063,-0.231,0.947
11:20:47.890,0.088,-0.243,0.986
11:20:48.085,0.076,-0.237,0.994
11:20:48.279,0.079,-0.245,0.981
11:20:48.477,0.081,-0.241,0.966
11:20:48.670,0.091,-0.242,0.969
11:20:48.866,0.077,-0.251,0.983
11:20:49.060,0.077,-0.236,0.987
11:20:49.256,0.082,-0.244,0.972
11:20:49.450,0.072,-0.24,0.996
11:20:49.693,0.083,-0.246,0.979
11:20:49.888,0.081,-0.239,0.97
11:20:50.084,0.069,-0.24,0.983
11:20:50.280,0.074,-0.224,0.984
11:20:50.473,0.088,-0.242,0.973
11:20:50.719,0.075,-0.232,0.978
11:20:50.864,0.081,-0.233,0.992
11:20:51.059,0.06,-0.22,0.992
11:20:51.255,0.149,-0.29,0.965
11:20:51.449,0.122,-0.25,0.973
11:20:51.742,0.226,-0.345,0.985
11:20:51.887,0.091,-0.195,0.895
11:20:52.033,0.107,-0.213,0.911
11:20:52.229,0.729,0.088,1.12
11:20:52.424,-0.191,-0.24,0.777
11:20:52.618,0.139,-0.214,0.919
11:20:52.813,0.002,-0.193,1.024
11:20:53.008,-0.017,-0.262,1.005
11:20:53.203,0.025,-0.178,0.927
11:20:53.398,0.018,-0.245,0.998
11:20:53.593,0.041,-0.225,0.979
11:20:53.789,0.026,-0.22,0.966
11:20:54.032,0.02,-0.199,0.998
11:20:54.226,0.022,-0.202,0.99
11:20:54.422,0.035,-0.194,0.973
11:20:54.617,0.034,-0.211,0.97
11:20:54.812,0.0,-0.166,1.001
11:20:55.007,0.016,-0.214,0.978
11:20:55.202,0.017,-0.195,0.997
11:20:55.397,0.027,-0.186,0.976
11:20:55.593,0.022,-0.199,0.98
11:20:55.837,0.013,-0.249,0.98
11:20:55.982,0.028,-0.205,0.967
11:20:56.177,0.01,-0.212,0.998
11:20:56.374,0.032,-0.196,0.965
11:20:56.569,0.0,-0.191,0.982
11:20:56.762,-0.007,-0.198,0.999
11:20:56.960,-0.025,-0.204,0.99
11:20:57.154,0.028,-0.169,0.996
11:20:57.348,-0.007,-0.239,0.956
11:20:57.544,0.002,-0.192,0.992
11:20:57.738,0.01,-0.221,0.992
11:20:57.933,0.036,-0.198,0.998
11:20:58.127,0.037,-0.093,0.924
11:20:58.371,-0.032,-0.309,1.066
11:20:58.568,0.059,-0.313,1.0
11:20:58.763,-0.008,-0.237,1.007
11:20:58.955,0.091,-0.218,0.949
11:20:59.153,0.046,-0.2,0.962
11:20:59.348,0.046,-0.182,0.978
11:20:59.541,-0.004,-0.323,1.034
11:20:59.737,-0.089,-0.29,1.012
11:20:59.932,0.061,-0.141,0.961
11:21:00.126,0.048,-0.167,0.945
11:21:00.320,0.06,-0.207,0.944
11:21:00.517,-0.066,-0.228,0.994
11:21:00.711,-0.013,-0.209,0.997
11:21:00.907,0.07,-0.191,0.935
11:21:01.101,0.079,-0.121,0.934
11:21:01.296,-0.104,-0.283,1.012
11:21:01.491,-0.085,-0.289,1.04
11:21:01.686,-0.016,-0.183,0.978
11:21:01.881,0.074,-0.211,0.929
11:21:02.077,0.095,-0.176,0.938
11:21:02.270,-0.088,-0.362,1.041
11:21:02.465,0.002,-0.28,0.994
11:21:02.709,0.066,-0.215,0.949
11:21:02.905,0.086,-0.16,0.935
11:21:03.101,-0.007,-0.276,1.008
11:21:03.295,-0.043,-0.297,1.014
11:21:03.490,-0.009,-0.219,0.972
11:21:03.684,0.081,-0.159,0.901
11:21:03.879,0.085,-0.104,0.918
11:21:04.075,-0.054,-0.35,1.045
11:21:04.269,-0.03,-0.262,1.035
11:21:04.464,0.084,-0.196,0.97
11:21:04.660,0.087,-0.18,0.961
11:21:04.855,0.044,-0.16,0.943
11:21:05.048,-0.015,-0.277,0.976
11:21:05.245,0.0,-0.213,0.998
11:21:05.440,0.035,-0.164,0.95
11:21:05.634,0.115,-0.137,0.914
11:21:05.829,-0.06,-0.296,1.009
11:21:06.025,-0.052,-0.231,1.013
11:21:06.221,0.057,-0.156,0.975
11:21:06.414,0.06,-0.153,0.94
11:21:06.611,-0.012,-0.217,1.023
11:21:06.806,-0.075,-0.21,1.037
11:21:07.049,0.067,-0.166,0.966
11:21:07.244,0.044,-0.162,0.97
11:21:07.439,0.14,-0.104,0.921
11:21:07.634,-0.021,-0.25,1.052
11:21:07.830,0.048,-0.206,1.006
11:21:08.024,0.068,-0.191,0.941
11:21:08.219,0.094,-0.115,0.937
11:21:08.415,-0.04,-0.302,1.045
11:21:08.609,-0.066,-0.246,1.041
11:21:08.805,0.029,-0.186,0.968
11:21:08.999,0.09,-0.108,0.933
11:21:09.194,-0.092,-0.219,1.022
11:21:09.390,-0.127,-0.265,1.066
11:21:09.584,0.018,-0.171,0.959
11:21:09.779,0.073,-0.125,0.947
11:21:09.975,0.071,-0.112,0.931
11:21:10.169,-0.063,-0.254,0.993
11:21:10.364,-0.013,-0.222,1.005
11:21:10.560,0.078,-0.126,0.928
11:21:10.754,0.089,-0.128,0.911
11:21:10.948,-0.064,-0.332,1.029
11:21:11.144,-0.049,-0.269,1.033
11:21:11.388,0.022,-0.143,0.976
11:21:11.582,0.084,-0.104,0.926
11:21:11.777,-0.098,-0.227,1.056
11:21:11.972,-0.127,-0.271,1.083
11:21:12.168,0.045,-0.171,0.974
11:21:12.362,0.078,-0.128,0.953
11:21:12.557,-0.066,-0.259,1.006
11:21:12.751,-0.156,-0.277,1.048
11:21:12.947,0.044,-0.148,0.951
11:21:13.142,0.07,-0.122,0.926
11:21:13.337,-0.05,-0.238,0.984
11:21:13.533,-0.103,-0.283,1.05
11:21:13.728,0.034,-0.183,0.951
11:21:13.922,0.071,-0.123,0.926
11:21:14.117,0.093,-0.121,0.915
11:21:14.314,-0.037,-0.239,1.022
11:21:14.509,0.015,-0.188,0.972
11:21:14.704,0.085,-0.163,0.928
11:21:14.898,0.095,-0.149,0.939
11:21:15.094,-0.08,-0.291,0.998
11:21:15.337,-0.002,-0.203,0.986
11:21:15.484,0.095,-0.151,0.96
11:21:15.725,0.09,-0.115,0.948
11:21:15.921,-0.047,-0.295,1.041
11:21:16.115,-0.066,-0.272,1.054
11:21:16.359,0.052,-0.165,0.972
11:21:16.505,0.093,-0.097,0.919
11:21:16.700,-0.025,-0.262,1.057
11:21:16.896,-0.067,-0.268,1.052
11:21:17.091,0.037,-0.151,0.985
11:21:17.289,0.088,-0.106,0.933
11:21:17.483,0.007,-0.212,0.976
11:21:17.676,-0.044,-0.232,1.055
11:21:17.872,-0.016,-0.159,0.965
11:21:18.068,0.047,-0.124,0.941
11:21:18.263,0.102,-0.109,0.922
11:21:18.457,-0.059,-0.219,1.014
11:21:18.653,-0.01,-0.198,0.983
11:21:18.849,0.04,-0.136,0.97
11:21:19.044,0.092,-0.099,0.925
11:21:19.238,-0.064,-0.287,1.061
11:21:19.434,-0.02,-0.221,1.002
11:21:19.628,0.007,-0.173,0.977
11:21:19.872,0.077,-0.181,0.975
11:21:20.067,0.06,-0.145,0.956
11:21:20.262,0.025,-0.192,0.949
11:21:20.457,-0.023,-0.176,0.979
11:21:20.652,0.012,-0.192,1.009
11:21:20.846,0.091,-0.103,1.134
11:21:21.041,0.422,-0.076,1.226
11:21:21.236,0.445,0.456,0.209
11:21:21.431,0.442,-0.041,1.293
11:21:21.627,0.289,0.476,0.796
11:21:21.822,0.307,0.671,0.316
11:21:22.016,0.105,0.445,0.961
11:21:22.212,0.113,0.394,0.986
11:21:22.407,0.096,0.48,0.806
11:21:22.600,0.267,0.397,0.917
11:21:22.796,0.26,0.414,0.952
11:21:22.991,0.373,0.312,0.851
11:21:23.188,-0.319,0.486,1.168
11:21:23.382,-0.044,0.662,0.477
11:21:23.576,0.26,0.743,0.348
11:21:23.771,0.618,0.266,0.596
11:21:24.015,0.547,0.512,0.356
11:21:24.210,0.257,0.421,1.026
11:21:24.406,0.561,0.467,1.318
11:21:24.601,0.218,0.606,0.684
11:21:24.797,0.283,0.542,0.73
11:21:24.990,0.367,0.501,0.794
11:21:25.186,0.339,0.526,0.79
11:21:25.381,0.272,0.557,0.756
11:21:25.575,0.244,0.563,0.795
11:21:25.770,0.273,0.549,0.766
11:21:25.964,0.278,0.544,0.778
11:21:26.161,0.281,0.548,0.769
11:21:26.405,0.252,0.559,0.784
11:21:26.550,0.298,0.56,0.723
11:21:26.746,0.393,0.75,0.475
11:21:26.940,0.659,0.714,0.29
11:21:27.136,0.426,0.577,0.774
11:21:27.379,0.445,0.709,0.517
11:21:27.526,0.407,0.691,0.614
11:21:27.722,0.418,0.689,0.565
11:21:27.916,0.369,0.707,0.568
11:21:28.111,0.41,0.666,0.596
11:21:28.306,0.449,0.676,0.568
11:21:28.550,0.408,0.676,0.662
11:21:28.744,0.372,0.645,0.647
11:21:28.940,0.42,0.668,0.612
11:21:29.135,0.371,0.669,0.634
11:21:29.330,0.436,0.657,0.602
11:21:29.524,0.305,0.745,0.591
11:21:29.720,0.277,0.807,0.423
11:21:29.914,0.41,0.576,0.74
11:21:30.110,0.31,0.706,0.606
11:21:30.305,0.324,0.678,0.654
11:21:30.500,0.296,0.671,0.668
11:21:30.693,0.28,0.683,0.677
11:21:30.890,0.295,0.658,0.687
11:21:31.085,0.288,0.679,0.671
11:21:31.279,0.276,0.68,0.671
11:21:31.475,0.327,0.672,0.638
11:21:31.669,0.306,0.667,0.643
11:21:31.865,0.314,0.68,0.646
11:21:32.061,0.3,0.67,0.683
11:21:32.254,0.301,0.684,0.653
11:21:32.448,0.302,0.669,0.671
11:21:32.645,0.303,0.69,0.625
11:21:32.888,0.316,0.687,0.637
11:21:33.084,0.302,0.68,0.697
11:21:33.277,0.304,0.688,0.642
11:21:33.474,0.295,0.672,0.713
11:21:33.669,0.333,0.693,0.64
11:21:33.864,0.302,0.689,0.627
11:21:34.059,0.312,0.689,0.633
11:21:34.254,0.274,0.68,0.668
11:21:34.449,0.299,0.709,0.629
11:21:34.691,0.258,0.681,0.669
11:21:34.838,0.281,0.69,0.628
11:21:35.033,0.302,0.708,0.641
11:21:35.229,0.295,0.698,0.656
11:21:35.424,0.297,0.692,0.63
11:21:35.619,0.269,0.688,0.651
11:21:35.814,0.274,0.711,0.644
11:21:36.107,0.262,0.718,0.683
11:21:36.204,0.317,0.658,0.636
11:21:36.399,0.255,0.625,0.702
11:21:36.592,0.414,0.603,0.688
11:21:36.788,0.418,0.655,0.589
11:21:36.982,0.47,0.62,0.617
11:21:37.227,0.494,0.54,0.674
11:21:37.421,0.525,0.523,0.656
11:21:37.617,0.486,0.613,0.632
11:21:37.811,0.44,0.583,0.65
11:21:38.007,0.455,0.589,0.665
11:21:38.200,0.506,0.578,0.633
11:21:38.394,0.383,0.609,0.704
11:21:38.589,0.36,0.574,0.7
11:21:38.785,0.392,0.612,0.664
11:21:38.981,0.352,0.621,0.688
11:21:39.176,0.358,0.632,0.692
11:21:39.370,0.361,0.649,0.68
11:21:39.565,0.423,0.719,0.586
11:21:39.761,0.315,0.478,0.82
11:21:39.956,0.218,0.345,0.995
11:21:40.151,0.438,0.411,0.869
11:21:40.345,0.3,0.396,0.878
11:21:40.541,0.416,0.299,0.823
11:21:40.735,0.366,0.304,0.92
11:21:40.931,0.49,0.255,0.794
11:21:41.126,0.301,0.452,0.752
11:21:41.321,0.931,0.458,0.656
11:21:41.566,0.577,0.526,-0.115
11:21:41.759,0.366,0.105,1.528
11:21:41.955,0.894,-0.02,0.515
11:21:42.149,0.773,0.15,0.562
11:21:42.345,0.794,0.096,0.683
11:21:42.540,0.558,0.147,0.837
11:21:42.736,0.807,0.075,0.659
11:21:42.931,0.725,0.166,0.586
11:21:43.126,0.767,0.145,0.63
11:21:43.320,0.702,0.152,0.701
11:21:43.515,0.743,0.15,0.618
11:21:43.709,0.832,0.029,0.684
11:21:43.905,0.713,0.084,0.672
11:21:44.100,0.593,0.36,0.718
11:21:44.294,0.727,0.235,0.641
11:21:44.538,0.707,0.199,0.652
11:21:44.684,0.603,0.322,0.734
11:21:44.879,0.613,0.272,0.703
11:21:45.074,0.679,0.24,0.712
11:21:45.268,0.659,0.263,0.699
11:21:45.463,0.699,0.253,0.682
11:21:45.659,0.535,0.257,0.979
11:21:45.904,0.62,0.317,0.655
11:21:46.097,0.614,0.263,0.779
11:21:46.292,0.619,0.286,0.742
11:21:46.488,0.598,0.284,0.688
11:21:46.682,0.643,0.265,0.722
11:21:46.877,0.621,0.298,0.726
11:21:47.072,0.62,0.262,0.728
11:21:47.268,0.56,0.282,0.766
11:21:47.462,0.642,0.237,0.717
11:21:47.658,0.654,0.235,0.735
11:21:47.853,0.551,0.307,0.782
11:21:48.048,0.69,0.207,0.673
11:21:48.243,0.576,0.336,0.73
11:21:48.438,0.817,0.08,0.729
11:21:48.633,0.583,0.262,0.757
11:21:48.829,0.629,0.361,0.617
11:21:49.024,0.591,0.347,0.653
11:21:49.219,0.674,0.336,0.717
11:21:49.414,0.653,0.313,0.659
11:21:49.608,0.631,0.28,0.738
11:21:49.805,0.548,0.407,0.748
11:21:49.998,0.59,0.308,0.715
11:21:50.244,0.642,0.319,0.636
11:21:50.438,0.64,0.142,0.921
11:21:50.631,0.532,0.198,0.753
11:21:50.829,0.617,0.146,0.888
11:21:51.024,0.499,0.272,0.795
11:21:51.218,0.54,0.201,0.811
11:21:51.413,0.556,0.218,0.798
11:21:51.607,0.541,0.251,0.805
11:21:51.803,0.535,0.234,0.773
11:21:51.999,0.59,0.215,0.807
11:21:52.192,0.547,0.233,0.783
11:21:52.388,0.556,0.244,0.79
11:21:52.581,0.558,0.201,0.835
11:21:52.777,0.532,0.198,0.822
11:21:52.973,0.569,0.192,0.82
11:21:53.167,0.562,0.25,0.79
11:21:53.362,0.556,0.203,0.82
11:21:53.558,0.598,0.228,0.781
11:21:53.752,0.604,0.259,0.76
11:21:53.947,0.602,0.227,0.774
11:21:54.141,0.631,0.265,0.738
11:21:54.386,0.581,0.294,0.789
11:21:54.582,0.609,0.25,0.772
11:21:54.776,0.685,0.314,0.645
11:21:54.971,0.647,0.416,0.578
11:21:55.166,0.713,0.36,0.626
11:21:55.360,0.658,0.425,0.633
11:21:55.556,0.707,0.398,0.596
11:21:55.800,0.68,0.395,0.604
11:21:55.945,0.702,0.36,0.621
11:21:56.140,0.723,0.36,0.61
11:21:56.335,0.701,0.39,0.584
11:21:56.530,0.716,0.377,0.59
11:21:56.726,0.717,0.39,0.587
11:21:56.921,0.687,0.309,0.647
11:21:57.116,0.696,0.319,0.644
11:21:57.309,0.693,0.323,0.649
11:21:57.507,0.686,0.354,0.647
11:21:57.702,0.755,0.28,0.593
11:21:57.944,0.69,0.345,0.643
11:21:58.138,0.715,0.344,0.632
11:21:58.286,0.709,0.315,0.596
11:21:58.481,0.708,0.336,0.623
11:21:58.725,0.706,0.335,0.593
11:21:58.920,0.754,0.245,0.656
11:21:59.165,0.671,0.302,0.634
11:21:59.310,0.699,0.272,0.607
11:21:59.505,0.77,0.267,0.564
11:21:59.700,0.741,0.274,0.619
11:21:59.896,0.694,0.277,0.649
11:22:00.090,0.667,0.233,0.74
11:22:00.286,0.654,0.22,0.687
11:22:00.480,0.675,0.194,0.705
11:22:00.675,0.712,0.231,0.733
11:22:00.869,0.686,0.262,0.691
11:22:01.064,0.728,0.234,0.653
11:22:01.259,0.672,0.249,0.689
11:22:01.454,0.685,0.217,0.696
11:22:01.649,0.669,0.247,0.713
11:22:01.845,0.696,0.268,0.635
11:22:02.040,0.697,0.222,0.685
11:22:02.235,0.635,0.247,0.71
11:22:02.430,0.666,0.233,0.715
11:22:02.625,0.675,0.225,0.677
11:22:02.821,0.669,0.23,0.66
11:22:03.064,0.75,0.214,0.671
11:22:03.257,0.553,0.325,0.729
11:22:03.453,0.685,0.123,0.719
11:22:03.649,0.718,0.088,0.74
11:22:03.843,0.654,0.176,0.743
11:22:04.039,0.716,0.176,0.705
11:22:04.233,0.627,0.2,0.752
11:22:04.476,0.645,0.144,0.769
11:22:04.625,0.631,0.157,0.716
11:22:04.818,0.674,0.18,0.682
11:22:05.014,0.659,0.169,0.731
11:22:05.210,0.646,0.171,0.768
11:22:05.404,0.668,0.166,0.736
11:22:05.599,0.661,0.192,0.7
11:22:05.794,0.657,0.205,0.655
11:22:05.990,0.707,0.226,0.664
11:22:06.185,0.693,0.162,0.683
11:22:06.379,0.674,0.166,0.722
11:22:06.574,0.668,0.154,0.742
11:22:06.769,0.691,0.156,0.684
11:22:07.013,0.686,0.169,0.732
11:22:07.158,0.687,0.181,0.724
11:22:07.402,0.688,0.155,0.704
11:22:07.598,0.681,0.178,0.713
11:22:07.792,0.673,0.178,0.717
11:22:07.986,0.682,0.187,0.718
11:22:08.182,0.656,0.206,0.712
11:22:08.376,0.653,0.181,0.712
11:22:08.571,0.654,0.221,0.694
11:22:08.767,0.664,0.217,0.715
11:22:08.961,0.67,0.223,0.704
11:22:09.156,0.693,0.194,0.717
11:22:09.353,0.674,0.212,0.708
11:22:09.550,0.674,0.213,0.711
11:22:09.793,0.671,0.2,0.716
11:22:09.937,0.678,0.198,0.714
11:22:10.134,0.676,0.212,0.719
11:22:10.328,0.666,0.196,0.712
11:22:10.524,0.675,0.197,0.718
11:22:10.718,0.669,0.199,0.708
11:22:10.914,0.663,0.199,0.711
11:22:11.110,0.67,0.202,0.718
11:22:11.304,0.682,0.202,0.709
11:22:11.498,0.676,0.201,0.729
11:22:11.742,0.684,0.192,0.721
11:22:11.937,0.68,0.213,0.719
11:22:12.133,0.679,0.2,0.716
11:22:12.327,0.67,0.209,0.709
11:22:12.524,0.662,0.202,0.716
11:22:12.716,0.663,0.23,0.729
11:22:12.914,0.655,0.201,0.726
11:22:13.108,0.683,0.202,0.709
11:22:13.303,0.665,0.211,0.71
11:22:13.497,0.666,0.22,0.722
11:22:13.692,0.657,0.206,0.705
11:22:13.888,0.657,0.21,0.706
11:22:14.082,0.664,0.22,0.693
11:22:14.278,0.669,0.219,0.704
11:22:14.473,0.675,0.221,0.708
11:22:14.667,0.672,0.212,0.714
11:22:14.862,0.67,0.211,0.713
11:22:15.057,0.655,0.192,0.717
11:22:15.302,0.651,0.217,0.712
11:22:15.448,0.666,0.204,0.72
11:22:15.643,0.672,0.202,0.71
11:22:15.838,0.672,0.203,0.705
11:22:16.081,0.654,0.217,0.714
11:22:16.327,0.665,0.214,0.699
11:22:16.471,0.669,0.217,0.71
11:22:16.667,0.668,0.208,0.715
11:22:16.862,0.67,0.199,0.709
11:22:17.105,0.672,0.194,0.711
11:22:17.251,0.675,0.235,0.711
11:22:17.447,0.705,0.215,0.671
11:22:17.643,0.735,0.246,0.673
11:22:17.838,0.669,0.223,0.627
11:22:18.079,0.493,0.103,0.881
11:22:18.227,0.453,0.182,0.736
11:22:18.422,0.468,0.122,0.861
11:22:18.618,-0.044,0.363,0.852
11:22:18.812,-0.326,0.019,1.091
11:22:19.008,0.133,-0.351,1.004
11:22:19.200,0.775,-0.304,0.481
11:22:19.396,0.68,-0.394,0.721
11:22:19.592,0.489,-0.428,0.727
11:22:19.787,0.576,-0.321,0.75
11:22:19.981,0.566,-0.431,0.788
11:22:20.226,0.491,-0.376,0.77
11:22:20.420,0.407,-0.435,0.84
11:22:20.616,0.433,-0.447,0.833
11:22:20.811,0.398,-0.43,0.78
11:22:21.006,0.671,-0.439,0.799
11:22:21.200,0.302,-0.324,0.79
11:22:21.396,0.328,-0.324,0.577
11:22:21.591,0.662,-0.462,0.88
11:22:21.786,0.387,-0.384,0.791
11:22:21.979,0.469,-0.41,0.829
11:22:22.176,0.465,-0.414,0.785
11:22:22.418,0.481,-0.417,0.753
11:22:22.613,0.484,-0.39,0.791
11:22:22.759,0.419,-0.393,0.823
11:22:22.956,0.528,-0.376,0.772
11:22:23.151,0.616,-0.246,0.656
11:22:23.346,0.494,-0.491,0.946
11:22:23.540,0.39,-0.464,0.873
11:22:23.736,0.562,-0.366,0.752
11:22:23.979,0.505,-0.4,0.766
11:22:24.125,0.521,-0.356,0.776
11:22:24.319,0.528,-0.399,0.768
11:22:24.563,0.513,-0.361,0.77
11:22:24.758,0.525,-0.373,0.753
11:22:24.953,0.527,-0.399,0.798
11:22:25.148,0.539,-0.37,0.715
11:22:25.348,0.514,-0.406,0.806
11:22:25.539,0.515,-0.313,0.769
11:22:25.782,0.537,-0.372,0.755
11:22:25.930,0.515,-0.39,0.787
11:22:26.123,0.504,-0.33,0.744
11:22:26.320,0.57,-0.344,0.753
11:22:26.514,0.526,-0.389,0.796
11:22:26.709,0.527,-0.352,0.785
11:22:26.905,0.55,-0.35,0.73
11:22:27.100,0.537,-0.389,0.794
11:22:27.295,0.539,-0.336,0.779
11:22:27.488,0.462,-0.374,0.845
11:22:27.685,0.497,-0.421,0.791
11:22:27.879,0.41,-0.457,0.837
11:22:28.073,0.369,-0.363,0.772
11:22:28.270,0.382,-0.408,0.902
11:22:28.465,0.44,-0.43,0.859
11:22:28.659,0.551,-0.417,0.736
11:22:28.904,0.591,-0.45,0.786
11:22:29.147,0.449,-0.434,0.719
11:22:29.294,0.502,-0.432,0.644
11:22:29.489,0.376,-0.404,0.713
11:22:29.681,0.429,-0.397,0.663
11:22:29.878,0.537,-0.452,0.725
11:22:30.073,0.451,-0.417,0.778
11:22:30.269,0.53,-0.465,0.689
11:22:30.462,0.56,-0.5,0.744
11:22:30.658,0.479,-0.463,0.797
11:22:30.854,0.649,-0.447,0.691
11:22:31.048,0.639,-0.403,0.627
11:22:31.244,0.321,-0.536,0.873
11:22:31.438,0.434,-0.4,0.733
11:22:31.632,0.449,-0.605,0.836
11:22:31.829,0.522,-0.508,0.669
11:22:32.022,0.335,-0.316,0.859
11:22:32.218,0.427,-0.339,0.724
11:22:32.413,0.472,-0.478,0.798
11:22:32.656,0.434,-0.505,0.904
11:22:32.804,0.579,-0.295,0.697
11:22:32.997,0.656,-0.292,0.672
11:22:33.242,0.664,-0.329,0.676
11:22:33.438,0.442,-0.459,0.794
11:22:33.632,0.517,-0.409,0.759
11:22:33.827,0.59,-0.373,0.704
11:22:34.022,0.671,-0.278,0.636
11:22:34.266,0.647,-0.317,0.673
11:22:34.410,0.644,-0.355,0.68
11:22:34.607,0.631,-0.488,0.838
11:22:34.801,0.565,-0.425,0.797
11:22:34.998,0.656,-0.352,0.659
11:22:35.192,0.673,-0.312,0.666
11:22:35.386,0.643,-0.297,0.644
11:22:35.631,0.621,-0.341,0.677
11:22:35.777,0.48,-0.425,0.763
11:22:35.972,0.638,-0.37,0.687
11:22:36.166,0.68,-0.336,0.658
11:22:36.362,0.637,-0.304,0.643
11:22:36.557,0.619,-0.322,0.66
11:22:36.752,0.494,-0.434,0.782
11:22:36.947,0.634,-0.373,0.698
11:22:37.142,0.659,-0.329,0.663
11:22:37.338,0.657,-0.314,0.651
11:22:37.580,0.574,-0.355,0.7
11:22:37.776,0.518,-0.439,0.761
11:22:38.019,0.65,-0.362,0.675
11:22:38.166,0.66,-0.346,0.656
11:22:38.361,0.671,-0.313,0.629
11:22:38.556,0.655,-0.335,0.664
11:22:38.751,0.524,-0.411,0.738
11:22:38.946,0.634,-0.424,0.729
11:22:39.141,0.639,-0.301,0.661
11:22:39.336,0.633,-0.356,0.668
11:22:39.530,0.653,-0.377,0.709
11:22:39.726,0.632,-0.367,0.685
11:22:39.920,0.661,-0.337,0.672
11:22:40.115,0.636,-0.376,0.686
11:22:40.312,0.623,-0.352,0.681
11:22:40.506,0.67,-0.349,0.681
11:22:40.700,0.63,-0.373,0.67
11:22:40.895,0.665,-0.349,0.662
11:22:41.091,0.66,-0.373,0.674
11:22:41.285,0.613,-0.294,0.676
11:22:41.481,0.601,-0.431,0.957
11:22:41.676,0.334,-0.354,0.87
11:22:41.920,0.183,-0.247,0.973
11:22:42.114,0.298,-0.288,0.94
11:22:42.308,0.336,-0.292,0.982
11:22:42.504,0.286,-0.256,0.899
11:22:42.700,0.342,-0.329,0.906
11:22:42.893,0.187,-0.208,0.937
11:22:43.090,0.231,-0.146,1.0
11:22:43.284,0.253,-0.237,0.953
11:22:43.479,0.254,-0.209,0.954
11:22:43.674,0.351,-0.318,0.863
11:22:43.870,0.124,-0.495,0.749
11:22:44.065,0.326,-0.362,0.945
11:22:44.259,0.614,-0.324,0.766
11:22:44.455,0.584,-0.367,0.979
11:22:44.649,0.45,-0.367,0.803
11:22:44.844,0.473,-0.335,0.745
11:22:45.039,0.584,-0.379,0.704
11:22:45.235,0.573,-0.39,0.755
11:22:45.430,0.572,-0.39,0.73
11:22:45.626,0.591,-0.393,0.707
11:22:45.820,0.565,-0.424,0.725
11:22:46.063,0.579,-0.386,0.689
